video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
oAbpVCn-Ox0,AI Bubble: Nobody will pay for unsubsidised AI | Ed Zitron,UCPiMR-Ize9p3dgjzZ8bo9ZQ,The Tech Report,custom_AI News,AI News,2026-03-20T17:30:30Z,169508,5986,1106,1952,https://i.ytimg.com/vi/oAbpVCn-Ox0/hqdefault.jpg,"[""News"", ""ai"", ""grok"", ""elon musk"", ""nvidia"", ""Jensen Huang"", ""nvidia ai bubble"", ""nvidia ceo on ai bubble"", ""openai bubble"", ""nvidia openai loop"", ""openai nvidia deal"", ""is nvidia stock in a bubble"", ""nvidia bubble"", ""nvidia openai investment"", ""is there an ai bubble"", ""is the ai bubble popping"", ""is this an ai bubble?"", ""what happens when the ai bubble pops"", ""the ai bubble explained"", ""when will the ai bubble pop"", ""the ai bubble"", ""how big is the ai bubble"", ""nvidia ai growth"", ""ai bubble popping"", ""ai bubble explained""]",2026-03-26T12:45:03.316899+00:00,US
zLA9UWsTxH0,Netanyahu’s FIFTH Fake AI Video Is The Worst Yet!,UC3M7l8ved_rYQ45AVzS0RGA,The Jimmy Dore Show,custom_AI News,AI News,2026-03-19T19:30:13Z,160335,11192,1569,293,https://i.ytimg.com/vi/zLA9UWsTxH0/hqdefault.jpg,"[""news"", ""politics"", ""progressive talk show"", ""jimmy dore"", ""the jimmy dore show"", ""TJDS"", ""Netanyahu deepfake"", ""AI war room"", ""fake video analysis"", ""disappearing ring"", ""mismatched vents"", ""no reaction"", ""proof of life fail"", ""Israeli propaganda"", ""Iran war"", ""anti-war"", ""truth in media"", ""desperate fakes"", ""2024 photograph"", ""coma speculation""]",2026-03-26T12:45:03.316899+00:00,US
J4r3zg_kdmY,Microsoft's AI business is falling apart,UCRG_N2uO405WO4P3Ruef9NA,The Friday Checkout,custom_AI News,AI News,2026-03-20T16:10:24Z,129202,5929,639,613,https://i.ytimg.com/vi/J4r3zg_kdmY/hqdefault.jpg,"[""TFC"", ""The Friday Checkout"", ""TechAltar"", ""News"", ""Tech"", ""tech news"", ""analysis"", ""tech"", ""news"", ""technology"", ""techaltar"", ""tech altar"", ""checkout"", ""chillout"", ""check out"", ""samsung"", ""foldables"", ""trifold"", ""tri fold"", ""android"", ""sideloading"", ""side loading"", ""installing"", ""play store"", ""installation"", ""apps"", ""flow"", ""google"", ""process"", ""microsoft"", ""AI"", ""copilot"", ""windows 11"", ""dumped"", ""failing"", ""$50bn"", ""lawsuit"", ""openAI"", ""amazon"", ""aws"", ""azure""]",2026-03-26T12:45:03.316899+00:00,US
w_11LXTr4UA,How is AI running the Kill Chain in Iran? | The Security Brief,UC16niRr50-MSBwiO3YDb3RA,BBC News,custom_AI News,AI News,2026-03-20T21:30:24Z,128418,1923,292,1156,https://i.ytimg.com/vi/w_11LXTr4UA/hqdefault.jpg,"[""bbc"", ""bbc news"", ""news"", ""world news"", ""breaking news""]",2026-03-26T12:45:03.316899+00:00,US
eYUYdpG4UT8,The Rise and Reckoning of AI | 2026 Isaac Asimov Memorial Debate,UCMkybZyI_B-xgkLQo_eCQ_w,American Museum of Natural History,custom_AI News,AI News,2026-03-21T13:01:09Z,129961,3931,1062,5943,https://i.ytimg.com/vi/eYUYdpG4UT8/hqdefault.jpg,[],2026-03-26T12:45:03.316899+00:00,US
-JBhTBu9ZbA,"Four CEOs on the Future of AI: CoreWeave, Perplexity, Mistral, and IREN",UCESLZhusAkFfsNsApnjF_Cg,All-In Podcast,custom_AI News,AI News,2026-03-23T18:11:13Z,113890,2063,182,5859,https://i.ytimg.com/vi/-JBhTBu9ZbA/hqdefault.jpg,"[""chamath"", ""david sacks"", ""david friedberg"", ""jason calacanis"", ""all in podcast"", ""tech"", ""news"", ""politics"", ""election"", ""stocks"", ""stock market"", ""palihapitiya""]",2026-03-26T12:45:03.316899+00:00,US
vqnAOV8NMZ4,Anthropic Just Gave Your AI Agent the One Thing OpenClaw Has. Without the Risk.,UC0C-17n9iuUQPylguM1d-lQ,AI News & Strategy Daily | Nate B Jones,custom_AI News,AI News,2026-03-20T14:01:36Z,93121,2510,282,2010,https://i.ytimg.com/vi/vqnAOV8NMZ4/hqdefault.jpg,"[""AI strategy"", ""OpenBrain"", ""AI agents"", ""Claude Code"", ""Anthropic"", ""MCP"", ""slash loop"", ""AI automation"", ""OpenClaw"", ""AI memory"", ""AI tools"", ""proactive AI"", ""AI workflow"", ""SQL database"", ""AI productivity"", ""AI strategy for teams""]",2026-03-26T12:45:03.316899+00:00,US
xl9_pGPwpF8,Anthropic's Claude Skills 2.0 Just Made Every AI Workflow Tool Obsolete (Complete Mastery),UClXAalunTPaX1YV185DWUeg,Vaibhav Sisinty,custom_AI News,AI News,2026-03-19T15:24:32Z,89194,2120,67,579,https://i.ytimg.com/vi/xl9_pGPwpF8/hqdefault.jpg,"[""vaibhav sisinty"", ""vaibhav ai""]",2026-03-26T12:45:03.316899+00:00,US
qbBOTozDYD0,"GTA 6 Made By AI, BGMI 4.3 Update, Leon Wife, Crimson Desert Controversy, MindsEye | Gaming News 261",UC6hTfcDdPADVNUrxXKDlYTg,Lazy Assassin,custom_AI News,AI News,2026-03-23T14:19:42Z,85911,5271,328,629,https://i.ytimg.com/vi/qbBOTozDYD0/hqdefault.jpg,"[""lazy assassin""]",2026-03-26T12:45:03.316899+00:00,US
V4un_4uTEHs,AI News: Every Major Announcement From This Week,UChpleBmo18P08aKCIgti38g,Matt Wolfe,custom_AI News,AI News,2026-03-20T15:04:52Z,75104,2874,220,2130,https://i.ytimg.com/vi/V4un_4uTEHs/hqdefault.jpg,"[""AI"", ""Artificial Intelligence"", ""FutureTools"", ""Futurism"", ""Machine Learning"", ""Deep Learning"", ""Future Tools"", ""Matt Wolfe"", ""AI News"", ""AI Tools"", ""Midjourney"", ""midjourney v8"", ""microsoft ai"", ""mai-image-2"", ""google stitch"", ""google"", ""gemini"", ""vibe coding"", ""nvidia"", ""nemoclaw"", ""openclaw"", ""dlss 5"", ""nvidia space data center"", ""gpt 5.4"", ""chatgpt"", ""anthropic"", ""claude"", ""mistral"", ""cursor"", ""mamba 3"", ""minimax"", ""andrej karpathy"", ""manus"", ""uber"", ""rivian"", ""doordash ai"", ""gtc"", ""openai"", ""free ai"", ""clawdbot"", ""claude code"", ""ai hacks"", ""gemini updates"", ""google gemini""]",2026-03-26T12:45:03.316899+00:00,US
